Year,State,City,Reason,Original_Value,Processing_Step,Timestamp
2016,WASHINGTON,Cosmopolis,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Coulee Dam,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Duvall,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Everson,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Ilwaco,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Kittitas,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Mossyrock,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Napavine,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Reardan,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Ritzville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Ruston,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Selah,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Sumas,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Tieton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Toledo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Twisp,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Woodway,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WASHINGTON,Yarrow Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Beech Bottom,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Ceredo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Glen Dale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Marmet,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,McMechen,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Pennsboro,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,Romney,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WEST VIRGINIA,St. Marys,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Alma,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Athens,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Bangor,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Barneveld,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Bayfield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Bayside,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Beaver Dam Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Blair,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Brooklyn,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Brownsville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Campbellsport,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Chenequa,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Cleveland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Colfax,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Crandon,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Dane,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Durand,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Elkhart Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Elk Mound,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Elroy,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Endeavor,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Fall River,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Fontana,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Fox Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Fox Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Frederic,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Freedom,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Gillett,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Gilman,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Green Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Hancock,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Highland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Horicon,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Hurley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Independence,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Iron Ridge,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Iron River,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Kendall,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Kohler,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Marathon City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Neillsville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Neshkoro,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Niagara,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Norwalk,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Oconomowoc Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Princeton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Rib Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Ripon Town,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Rosendale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Sauk Prairie,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Shiocton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Shorewood Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Spring Green,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Strum,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Theresa,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Thiensville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Three Lakes,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Walworth,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Westfield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Wild Rose,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Williams Bay,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WISCONSIN,Wilton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WYOMING,Afton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WYOMING,Diamondville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WYOMING,Hanna,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WYOMING,Lander,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2016,WYOMING,Saratoga,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,INDIANA,Berne7,Missing City or Violent Crime data,4118.0,Missing Data Filter,2025-06-17 15:21:49
2017,INDIANA,South Whitley7,Missing City or Violent Crime data,1733.0,Missing Data Filter,2025-06-17 15:21:49
2017,MISSISSIPPI,Iuka7,Missing City or Violent Crime data,2983.0,Missing Data Filter,2025-06-17 15:21:49
2017,MISSISSIPPI,Summit7,Missing City or Violent Crime data,1642.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Bailey,Missing City or Violent Crime data,568.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Banner Elk,Missing City or Violent Crime data,1166.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Biltmore Forest,Missing City or Violent Crime data,1482.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Bunn,Missing City or Violent Crime data,362.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Cleveland,Missing City or Violent Crime data,879.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Columbus,Missing City or Violent Crime data,979.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Jefferson,Missing City or Violent Crime data,1542.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Maysville,Missing City or Violent Crime data,973.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Pinebluff,Missing City or Violent Crime data,1491.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Richlands,Missing City or Violent Crime data,1702.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Rutherfordton,Missing City or Violent Crime data,4134.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Trent Woods,Missing City or Violent Crime data,4162.0,Missing Data Filter,2025-06-17 15:21:49
2017,NORTH CAROLINA,Whispering Pines,Missing City or Violent Crime data,3342.0,Missing Data Filter,2025-06-17 15:21:49
2017,OHIO,Delphos7,Missing City or Violent Crime data,6979.0,Missing Data Filter,2025-06-17 15:21:49
2017,OHIO,Kirtland Hills7,Missing City or Violent Crime data,638.0,Missing Data Filter,2025-06-17 15:21:49
2017,OHIO,Mariemont7,Missing City or Violent Crime data,3435.0,Missing Data Filter,2025-06-17 15:21:49
2017,OHIO,Mogadore7,Missing City or Violent Crime data,3829.0,Missing Data Filter,2025-06-17 15:21:49
2017,OHIO,Walton Hills7,Missing City or Violent Crime data,2308.0,Missing Data Filter,2025-06-17 15:21:49
2017,1 The figures shown in this column for the offense of rape were reported using only the revised Uniform Crime Reporting (UCR) definition of rape. See the data declaration for further explanation.,UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,2 The FBI does not publish arson data unless it receives data from either the agency or the state for all 12 months of the calendar year,UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"3 The population for the city of Mobile, Alabama, includes 55,819 inhabitants from the jurisdiction of the Mobile County Sheriff's Department",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"4 The FBI determined that the agency did not follow national UCR Program guidelines for reporting an offense. Consequently, this figure is not included in this table.",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"5 The FBI determined that the agency's data were overreported. Consequently, those data are not included in this table",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"6 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"7 This agency/state submits rape data classified according to the legacy UCR definition; therefore the rape offense and violent crime total, which rape is a part of, is not included in this table. See the data declaration for further explanation.",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"8 The FBI determined that the agency's data were underreported. Consequently, those data are not included in this table",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,9 Arson offenses are also reported by the Louisville Fire Department. Those figures are not included in this table,UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,"10 Arson offenses are reported by the Toledo Fire Department; therefore, those figures are not included in this report",UNKNOWN,Missing City or Violent Crime data,nan,Missing Data Filter,2025-06-17 15:21:49
2017,ALABAMA,Ragland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ALASKA,Bristol Bay Borough,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ALASKA,Cordova,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ALASKA,Skagway,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARIZONA,Patagonia,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Caraway,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Concord,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Damascus,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Dell,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Greers Ferry,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Higginson,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Lakeview,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Mineral Springs,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Norfork,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Rose Bud,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ARKANSAS,Tyronza,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CALIFORNIA,Belvedere,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CALIFORNIA,Monte Sereno,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CALIFORNIA,Rolling Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Basalt,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Bow Mar,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Haxtun,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Hotchkiss,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Ignacio,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Kiowa,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Mancos,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Oak Creek,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Ouray,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Timnath,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Walsh,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,COLORADO,Wray,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CONNECTICUT,Easton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CONNECTICUT,Granby,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CONNECTICUT,Groton Long Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CONNECTICUT,Madison,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,CONNECTICUT,Ridgefield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,DELAWARE,Fenwick Island,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,DELAWARE,Kenton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,DELAWARE,South Bethany,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,DELAWARE,Viola,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Carrabelle,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Center Hill,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Golden Beach,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Gulf Stream,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Indian Creek Village,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Indian River Shores,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Jupiter Island,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Key Colony Beach,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Lake Helen,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Ponce Inlet,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Redington Beaches,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Sea Ranch Lakes,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,Sewall's Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,FLORIDA,South Palm Beach,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Alto,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Attapulgus,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Ball Ground,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Berlin,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Bloomingdale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Braswell,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Buchanan,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Canon,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Cuthbert,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Danielsville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Davisboro,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Dillard,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Doerun,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Ephesus,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Eton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Fairmount,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Graham,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Harlem,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Hoboken,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Homeland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Irwinton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Ivey,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Kingston,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Leary,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Leslie,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Lookout Mountain,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Lumber City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Lumpkin,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Midville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Mountain City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Mount Airy,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Oxford,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Patterson,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Reynolds,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Sale City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Senoia,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Shiloh,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Summerville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Tunnel Hill,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Warwick,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,GEORGIA,Woodland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Aledo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Alexis,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Aroma Park,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Ashland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Ashton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Athens,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Bannockburn,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Barrington Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Barry,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Belgium,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Bluffs,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Byron,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Cambridge,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Campton Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2017,ILLINOIS,Catlin,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
